,Date,Time,AM/PM,Code,Range,Result
2732,2008-03-14,05:42,PM,rdJoPokD,82.787994,M
4787,2008-03-14,05:57,PM,7qCxymle,66.314401,H
5669,2008-03-14,05:59,PM,PDb9AvBc,60.918684,M
8096,2008-03-14,06:45,PM,ZxK5wyCY,60.451135,M
7549,2008-03-14,07:28,PM,DDh26y6E,81.89200100000001,M
1888,2008-03-14,08:35,PM,NA5hfUu0,68.875238,H
7162,2008-03-14,08:43,PM,8CqMA9N6,60.467309,M
6873,2008-03-14,08:59,PM,PTs2EKX2,61.507966,M
5787,2008-03-14,10:47,PM,9HmPeM3l,76.216687,M
3129,2008-03-14,11:45,PM,zobnwMGg,67.234512,M
5252,2008-03-14,11:47,PM,KHWjmOnp,76.784604,M
841,2008-03-14,12:27,PM,EiaHc1vk,43.861247999999996,M
9237,2008-03-14,12:32,PM,iFOaUlR1,59.205079000000005,H
1959,2008-03-14,12:34,PM,se7QXO1q,75.714603,M
4506,2008-03-14,12:34,PM,i8DKgZLE,62.428815,M
5486,2008-03-14,12:34,PM,LPk6Ax1q,74.915936,M
1638,2008-03-15,03:23,AM,qdUEDmgK,83.751059,H
9611,2008-03-15,03:41,AM,GP9M0IJr,72.409283,M
7337,2008-03-15,05:18,AM,d75BoNeY,72.315763,M
9874,2008-03-15,05:23,AM,xWr0bCCF,88.987665,M
6332,2008-03-15,06:00,AM,Fpu2O8WD,62.092569999999995,M
4154,2008-03-15,09:15,AM,GTWhyl39,76.933501,M
656,2008-03-15,09:37,AM,gCCvtYfq,70.966995,H
4530,2008-03-15,09:57,AM,WZf9TvF7,54.763954000000005,H
9135,2008-03-15,10:07,AM,4gkBqhmd,100.817747,M
7534,2008-03-15,11:21,AM,FLxB1NBJ,89.685974,H
2961,2008-03-15,11:24,AM,gihtay9f,63.836104000000006,M
7315,2008-03-15,12:57,AM,JH4tAffy,61.420933,M
5345,2008-03-15,02:23,PM,gOsOKTAc,63.669937,M
7759,2008-03-15,02:26,PM,wtFAUC57,69.44148,M
9842,2008-03-15,05:46,PM,Nt8kiHEl,91.663651,M
1864,2008-03-15,08:37,PM,HdmXr98a,68.276966,M
4074,2008-03-15,11:51,PM,rc8THIWS,67.387804,M
801,2008-03-15,12:21,PM,Vxf3wIJH,77.50781500000001,M
2647,2008-03-15,12:25,PM,ODllBIwF,60.94740600000001,H
1371,2008-03-15,12:46,PM,OvzTKMkE,64.120163,M
7149,2008-03-15,12:46,PM,gIYLLq9L,82.45791899999999,M
8610,2008-03-16,01:04,AM,jodoDWow,49.062095,M
2804,2008-03-16,02:10,AM,Un5khIfv,78.83205699999999,M
6361,2008-03-16,03:11,AM,EzYqV1T4,86.675535,H
2848,2008-03-16,04:11,AM,iOHzvF4j,65.048683,H
8731,2008-03-16,05:50,AM,7EiH9A3e,58.693224,H
1295,2008-03-16,08:05,AM,uxeZTyI8,58.75735400000001,H
4170,2008-03-16,10:14,AM,nBp6VW0c,78.736575,M
1684,2008-03-16,10:39,AM,4CwxRUkq,54.854169999999996,H
4527,2008-03-16,11:47,AM,ZMRDkjee,72.41466899999999,H
6187,2008-03-16,12:04,AM,ByrXrNPY,101.109961,M
2308,2008-03-16,12:10,AM,0V6y205R,90.551261,H
6922,2008-03-16,02:01,PM,sTDKgLF9,66.872656,H
3227,2008-03-16,03:05,PM,rlN93etF,76.571221,M
143,2008-03-16,03:15,PM,MB2TnnkR,74.06911,M
8089,2008-03-16,03:54,PM,DbHBlzUE,69.81636800000001,H
9096,2008-03-16,05:15,PM,okdNvcb2,61.704127,M
5550,2008-03-16,07:22,PM,7dneoCgR,68.127423,H
8586,2008-03-16,07:23,PM,eow3ATKw,64.79316999999999,M
9104,2008-03-16,08:31,PM,lKxzrHx2,76.223409,M
2153,2008-03-16,08:53,PM,2ehqntT3,63.836462,M
7626,2008-03-16,09:25,PM,RiqiYu0I,66.905821,M
844,2008-03-16,10:14,PM,2nbsR0l6,88.738396,H
9839,2008-03-16,11:42,PM,yy8MK1yO,64.284512,M
3212,2008-03-17,03:12,AM,s1H49cXY,61.62655,M
4586,2008-03-17,03:20,AM,fQGQQqUj,81.825373,M
2415,2008-03-17,05:26,AM,4EPXR6Ts,70.56219399999999,M
8536,2008-03-17,05:40,AM,G5E220vA,66.344126,M
5449,2008-03-17,06:20,AM,evi6Oj9w,66.577451,H
8278,2008-03-17,06:31,AM,cWU2AQ5i,82.841365,M
2266,2008-03-17,06:37,AM,r4dUosTb,96.445047,M
4712,2008-03-17,06:50,AM,vUNAKPpB,78.95429,H
6366,2008-03-17,07:25,AM,sTxa8Ywl,85.428636,H
6195,2008-03-17,07:51,AM,R5ANShCI,57.07585,H
1492,2008-03-17,09:21,AM,8qH4cz03,79.137642,M
2811,2008-03-17,09:29,AM,tMHMqwPQ,59.522339,M
8774,2008-03-17,10:49,AM,E0eNDLXi,59.089953,M
9596,2008-03-17,01:11,PM,2fgm15nv,75.58369499999999,M
5051,2008-03-17,04:27,PM,YM0PxAJX,77.742388,M
9002,2008-03-17,05:06,PM,0bEuORNL,96.95949,M
9132,2008-03-17,05:11,PM,t4BgezdQ,94.86523100000001,M
7174,2008-03-17,05:25,PM,kRHHRhcS,107.44684099999999,M
2288,2008-03-17,05:44,PM,86P5aIB7,56.921861,H
2330,2008-03-17,06:31,PM,4KdEMVJ0,75.25312199999999,M
2276,2008-03-17,07:19,PM,IkHRl4CV,69.231601,M
2678,2008-03-17,08:00,PM,G4rxZGwd,63.184224,M
8122,2008-03-17,08:05,PM,gzyitRDn,67.628027,H
5098,2008-03-17,08:07,PM,WV0d30mX,63.346835,M
2807,2008-03-17,10:36,PM,1JMg0hyB,79.634774,M
8524,2008-03-17,10:46,PM,mP39YE4w,91.871587,M
1466,2008-03-17,11:48,PM,4OZotgwB,94.020542,M
9148,2008-03-17,12:44,PM,O3Qhlsx0,79.322475,M
4010,2008-03-18,02:29,AM,LIqXs0Mx,75.26564300000001,H
3208,2008-03-18,03:01,AM,abfgrYmu,68.073549,H
1822,2008-03-18,03:52,AM,tQtlmtEo,70.17286999999999,M
8415,2008-03-18,04:35,AM,tGPgc2yW,82.02349699999999,M
8589,2008-03-18,05:02,AM,saEmiktM,74.60113199999999,M
2399,2008-03-18,07:01,AM,6hwn8xKV,86.438215,M
8259,2008-03-18,08:58,AM,z21nBOiT,75.839925,M
2312,2008-03-18,09:36,AM,zfIn4JvP,36.639477,M
5705,2008-03-18,09:40,AM,apfIoh1L,84.060535,M
8172,2008-03-18,09:57,AM,iYOUDEso,90.02062600000001,M
8986,2008-03-18,12:20,AM,1TmI97Il,57.490097,M
7828,2008-03-18,03:09,PM,nehK0PCp,69.406224,M
5649,2008-03-18,04:38,PM,zZKR0f7P,60.90756,M
2270,2008-03-18,05:04,PM,wP3MxJTD,59.121430000000004,M
8417,2008-03-18,05:14,PM,kzAeK6nN,78.953338,H
4366,2008-03-18,06:30,PM,AjXO67oX,76.15911,H
3588,2008-03-18,07:05,PM,epOUoFf3,80.524147,M
5207,2008-03-18,09:59,PM,cmMHpxWW,72.537984,M
3351,2008-03-18,10:58,PM,cTlYcWEQ,74.736884,H
1376,2008-03-18,11:24,PM,xE5CSvSQ,51.448544,M
7769,2008-03-18,11:59,PM,2P58DPDF,52.748343999999996,M
852,2008-03-18,12:23,PM,di4Fw6UD,76.02614200000001,M
1488,2008-03-19,03:19,AM,SvYjPHFq,69.476995,M
3022,2008-03-19,04:55,AM,BKb3RAkp,56.547715000000004,M
4329,2008-03-19,05:03,AM,Ntm54ow3,69.23732,H
4807,2008-03-19,05:15,AM,TUX2VJxf,58.62604,M
489,2008-03-19,08:49,AM,PC1YJFsL,63.382264,M
7119,2008-03-19,08:52,AM,fN7gtrTU,72.959037,M
866,2008-03-19,09:26,AM,5Ytn4OAo,55.705845,M
9741,2008-03-19,11:32,AM,VIDRmYYy,81.037862,M
8576,2008-03-19,12:12,AM,p5dxvApD,86.65692,M
1927,2008-03-19,12:49,AM,8I9hQJTk,57.736931999999996,M
2570,2008-03-19,01:59,PM,FtKPK0F8,64.480743,M
415,2008-03-19,02:23,PM,M8hgcdeM,92.315232,M
4447,2008-03-19,03:18,PM,aED78O3H,74.639989,M
8977,2008-03-19,03:18,PM,qktmUnI7,87.666202,M
3187,2008-03-19,05:18,PM,tEFsvE5J,63.615965,M
1811,2008-03-19,05:37,PM,YMEqmMZ7,81.763198,M
5094,2008-03-19,09:06,PM,3dWOSX6h,50.249671,H
9588,2008-03-19,12:06,PM,ssLyBUum,81.810774,M
355,2008-03-20,01:19,AM,1VghZKyN,55.953099,M
3722,2008-03-20,03:03,AM,9lwMi9jf,88.656929,M
5914,2008-03-20,05:38,AM,zvVsd8Tu,94.861906,M
4473,2008-03-20,06:37,AM,yt6k8g1u,78.342846,M
2523,2008-03-20,06:53,AM,ij1HkIjX,59.74763000000001,M
9723,2008-03-20,07:25,AM,fZNL79xZ,71.36077,M
4484,2008-03-20,08:35,AM,aVX71B0C,72.234126,M
9831,2008-03-20,09:44,AM,akt8sPOU,89.146405,H
1346,2008-03-20,09:59,AM,Xax3GRx1,74.949881,M
6026,2008-03-20,11:17,AM,ukfEWxyX,73.268964,M
7095,2008-03-20,11:34,AM,278CZ6q8,82.358207,M
2098,2008-03-20,11:50,AM,4Ikp05mf,59.40878299999999,H
2966,2008-03-20,12:54,AM,RCZg6B0E,65.101411,H
3806,2008-03-20,01:17,PM,cDRVuKJl,77.503472,M
9806,2008-03-20,01:46,PM,tWGHmMOn,59.806532999999995,M
4145,2008-03-20,02:08,PM,FyGn5VO9,71.116665,M
2467,2008-03-20,03:55,PM,Bzda3VDi,84.20535699999999,H
1792,2008-03-20,04:28,PM,l62h3Wf6,72.81348299999999,M
9780,2008-03-20,04:30,PM,ztYwTEnX,74.650613,H
1366,2008-03-20,04:57,PM,Ul4guhiK,69.688164,M
3075,2008-03-20,05:24,PM,02l4EqPd,60.138713,M
7699,2008-03-20,06:10,PM,WUfAD4eP,80.77039,H
8875,2008-03-20,06:31,PM,1v78aYWC,81.51599499999999,M
3987,2008-03-20,07:41,PM,9UXyNO36,81.08880500000001,H
6734,2008-03-20,09:27,PM,0REDFMf2,56.500046999999995,H
695,2008-03-20,09:45,PM,S2fGv82F,87.984522,M
3784,2008-03-20,10:14,PM,YwE8RLiz,74.392014,M
8007,2008-03-20,12:47,PM,oJto8hj6,67.478729,M
3307,2008-03-21,01:41,AM,H6jg48D8,67.763407,M
4995,2008-03-21,01:53,AM,92G35Z3F,75.194956,M
1364,2008-03-21,02:21,AM,pCD8Bxh2,88.793495,M
2171,2008-03-21,03:28,AM,AfRAticG,74.566576,M
2135,2008-03-21,04:07,AM,1nmapej9,86.69125600000001,M
2191,2008-03-21,06:29,AM,fzac0Rj4,74.49991899999999,M
2227,2008-03-21,06:55,AM,CvQTwANP,63.42799,M
6462,2008-03-21,08:05,AM,RnYNwNqB,34.753896000000005,H
9479,2008-03-21,08:44,AM,eUVq5vRd,56.690247,M
4407,2008-03-21,08:54,AM,67NHbxWu,67.503677,M
7745,2008-03-21,08:54,AM,7JVWLHUZ,61.588246,H
170,2008-03-21,09:14,AM,q6z767LC,81.597735,H
3321,2008-03-21,09:28,AM,nB31AwKZ,73.045038,H
5689,2008-03-21,01:01,PM,wsymLoy7,77.97899699999999,M
407,2008-03-21,04:43,PM,icI7TpnO,85.72078499999999,M
3659,2008-03-21,06:13,PM,kkMgdA6Z,67.05004,M
6068,2008-03-21,07:05,PM,IhmvQ8b3,48.794995,H
8476,2008-03-21,07:49,PM,WlB5cH4y,77.76513100000001,H
623,2008-03-21,07:55,PM,VoGmmpBv,69.980699,M
5453,2008-03-21,09:39,PM,lyx6LC4B,73.608007,M
6416,2008-03-21,10:34,PM,QTn8XSr1,64.322852,H
1496,2008-03-21,11:06,PM,TKq3JHtQ,74.124113,H
5906,2008-03-21,11:15,PM,TsHt8uBj,67.758703,M
4022,2008-03-22,01:09,AM,TeAnrHM2,91.730303,M
5977,2008-03-22,04:20,AM,sf5NLGOh,65.084742,H
3671,2008-03-22,04:34,AM,euPTXGID,66.20961700000001,M
9790,2008-03-22,05:27,AM,mwjCWB2r,91.202685,H
2834,2008-03-22,05:59,AM,22TMt0HO,84.478951,M
7402,2008-03-22,06:06,AM,YkCGB9xQ,69.08666,H
6046,2008-03-22,07:37,AM,joTBvekJ,73.046787,M
7647,2008-03-22,07:55,AM,Nxs1V8W5,90.507857,M
6719,2008-03-22,09:18,AM,QUjEfxA1,80.97734100000001,M
9670,2008-03-22,09:47,AM,ggqgY2v7,66.35705,M
8216,2008-03-22,01:23,PM,9By7ViJK,69.209867,H
8400,2008-03-22,01:26,PM,mYnIoeof,78.68636500000001,M
6981,2008-03-22,03:22,PM,puean7Tt,74.32644,M
1136,2008-03-22,05:55,PM,0u7NVOWe,77.03016600000001,M
8024,2008-03-22,06:38,PM,rCmOwdXI,87.808242,M
3083,2008-03-22,07:32,PM,muyczj7W,76.143699,M
4903,2008-03-22,07:32,PM,jI8QI9lf,44.728357,H
842,2008-03-22,08:12,PM,Ts7BQcob,43.733521,H
9760,2008-03-22,09:18,PM,Px4HVJ0K,65.848772,M
5297,2008-03-22,10:08,PM,jbr7dFKx,41.177941,H
9858,2008-03-22,10:18,PM,Qw3if580,86.233109,M
8138,2008-03-22,11:20,PM,f9qY6uk2,76.120295,H
5448,2008-03-22,11:34,PM,Pm5AD3Ye,64.200823,M
4391,2008-03-22,11:37,PM,8EHm9b8g,74.84250300000001,M
591,2008-03-22,11:55,PM,jiMSqeIS,84.41970500000001,M
3540,2008-03-22,12:52,PM,YvaPBsaE,76.269984,H
40,2008-03-23,01:31,AM,LS6zgaqk,74.266904,M
8286,2008-03-23,02:51,AM,bbGlPwpC,74.669988,H
3910,2008-03-23,04:30,AM,adgUBSSb,66.930275,M
5070,2008-03-23,08:06,AM,6PJFnXwl,84.509592,M
5147,2008-03-23,08:13,AM,JdRi5Iur,50.138248,M
7494,2008-03-23,08:19,AM,xdBo3lm3,87.521183,H
982,2008-03-23,09:53,AM,NNHD569t,56.833383,M
8203,2008-03-23,10:52,AM,t9TgmkLN,89.618487,H
8861,2008-03-23,11:35,AM,mRa6PC7O,71.458448,H
7690,2008-03-23,01:37,PM,5UsnkLRG,84.267909,H
4627,2008-03-23,02:13,PM,4eATPCoK,64.96368100000001,H
9527,2008-03-23,02:42,PM,gy16Bg1x,68.024622,M
8324,2008-03-23,04:45,PM,XSDkgpx6,69.601095,M
9996,2008-03-23,05:38,PM,ixpgIunH,59.392849,M
4663,2008-03-23,05:57,PM,fEDwpJqz,84.77498100000001,H
1820,2008-03-23,08:59,PM,BdJWau03,65.009303,M
8639,2008-03-23,09:12,PM,QX8aTUF6,83.989784,M
8662,2008-03-23,09:17,PM,kQycoeOO,58.743664,M
9062,2008-03-23,09:39,PM,kSJSyeTP,69.382346,H
824,2008-03-23,12:57,PM,8nW5OBsy,76.090929,M
4134,2008-03-24,03:59,AM,LDYrSfPn,46.025789,M
5575,2008-03-24,04:27,AM,SZmmC8hD,79.53814,M
7514,2008-03-24,05:04,AM,M6TMZsIs,72.11201700000001,M
749,2008-03-24,09:01,AM,CI9qIueV,60.215613,M
8848,2008-03-24,10:50,AM,dyV7vMOa,80.178985,M
1790,2008-03-24,12:05,AM,iuZaX3zp,84.977793,M
9013,2008-03-24,01:15,PM,JTyAZljR,70.189386,M
6579,2008-03-24,03:43,PM,5GEAXPuz,75.067026,H
2933,2008-03-24,05:09,PM,UdbAq6Cp,45.575299,M
5273,2008-03-24,05:35,PM,xwYWXp6X,91.40545999999999,M
8531,2008-03-24,05:43,PM,ft0pLudj,81.655757,M
4139,2008-03-24,06:37,PM,JvXQzaWe,68.37912299999999,H
2558,2008-03-24,06:38,PM,5sBbd2zu,86.101457,M
6790,2008-03-24,06:47,PM,hUceIS0I,58.172943999999994,M
2955,2008-03-24,09:48,PM,YKIA8zrv,73.879729,M
6108,2008-03-24,09:56,PM,NWnGO8hH,86.762486,M
1507,2008-03-24,11:33,PM,8VezPwER,75.522356,M
3680,2008-03-24,11:46,PM,7DENE6y4,53.982512,M
5226,2008-03-24,12:10,PM,SldbCmlO,64.30403000000001,M
327,2008-03-24,12:37,PM,2BWVdUBl,84.696381,M
6310,2008-03-25,01:57,AM,8Wqr4vC0,88.927009,M
1504,2008-03-25,02:44,AM,E8vzYJ9u,76.23106999999999,H
9875,2008-03-25,07:01,AM,b0N6o5jw,74.68165400000001,M
6558,2008-03-25,07:22,AM,lePk3a6s,70.97336999999999,H
1754,2008-03-25,07:51,AM,Ll7Vj62s,67.812092,M
1566,2008-03-25,07:59,AM,PeMQRSbv,75.672883,M
5466,2008-03-25,08:45,AM,pAur6wy8,85.287309,M
9811,2008-03-25,09:03,AM,wy5cazHO,64.04068199999999,M
1919,2008-03-25,09:34,AM,KOrAgSyl,74.32773,M
8534,2008-03-25,09:35,AM,nfQgYnbS,72.04920600000001,M
1852,2008-03-25,09:38,AM,6As0FuLV,74.817243,H
5121,2008-03-25,11:16,AM,R8l5ESKp,71.86948199999999,M
9466,2008-03-25,12:25,AM,BhbLmgRM,63.815187,M
3273,2008-03-25,12:29,AM,76PBvgHN,87.35106,M
3852,2008-03-25,01:37,PM,EvtpqGaA,82.947222,M
853,2008-03-25,01:50,PM,kKbVE3X3,83.99088499999999,M
7530,2008-03-25,02:01,PM,bQtrMI84,63.507343999999996,M
3314,2008-03-25,02:08,PM,QXxhDbK1,72.646344,H
8349,2008-03-25,03:56,PM,NbkC38RA,62.820521,M
7595,2008-03-25,05:05,PM,nwNwac0s,62.03358000000001,M
5803,2008-03-25,05:53,PM,ev6tCkp9,77.188273,H
4994,2008-03-25,06:29,PM,DHLmaMGR,83.847736,M
5748,2008-03-25,07:33,PM,zCjM27o7,79.026425,H
3345,2008-03-25,08:11,PM,ACDQJU9V,86.833743,H
8642,2008-03-25,08:29,PM,gkUBUNle,44.016964,M
3094,2008-03-25,09:30,PM,wnaqgBfs,68.863209,M
6177,2008-03-25,10:05,PM,V7VVRQTc,59.388536,M
3858,2008-03-25,12:01,PM,2Y9Z3d9c,70.377267,H
3530,2008-03-25,12:06,PM,gl4pYLoG,66.233202,M
4633,2008-03-26,06:00,AM,Aa5qOsId,72.522639,M
1879,2008-03-26,07:42,AM,FhxDWLWN,63.97940500000001,H
6692,2008-03-26,08:59,AM,0SOx8JxP,77.305718,M
4301,2008-03-26,09:09,AM,EZ6AEXpj,62.281321,M
1701,2008-03-26,11:06,AM,VGnGjwBA,77.165453,M
1876,2008-03-26,12:11,AM,FYy5VWJf,76.64984,M
3568,2008-03-26,03:33,PM,pvu4pWn2,85.837171,M
5569,2008-03-26,04:55,PM,Ccy69AO7,69.386667,M
643,2008-03-26,05:29,PM,tKsEg2Ul,72.809196,H
9192,2008-03-26,05:47,PM,2zIpcyak,71.370786,H
4000,2008-03-26,06:25,PM,NH4zT2Oh,67.64858000000001,M
461,2008-03-26,07:10,PM,GiHZnw3J,87.098022,H
6282,2008-03-26,07:24,PM,UPL6gpvf,87.150397,H
9052,2008-03-26,08:12,PM,tqjvPsJx,65.61914200000001,M
2923,2008-03-26,10:28,PM,Lc7gI7lT,84.406159,H
840,2008-03-26,10:34,PM,n2JCh5v2,71.374915,M
5606,2008-03-26,10:48,PM,Qhukub2e,66.325579,H
1786,2008-03-26,11:12,PM,wYrGUETB,80.648147,H
6322,2008-03-27,01:12,AM,NCHBdvS6,74.27234399999999,M
2857,2008-03-27,01:57,AM,ZoMwkS34,90.464504,H
1762,2008-03-27,03:04,AM,yesV9Ls7,67.893191,M
5322,2008-03-27,03:37,AM,x1ApEdSe,81.143159,H
3013,2008-03-27,03:50,AM,zXSmIgiM,64.190294,H
1555,2008-03-27,04:04,AM,aRcBBiwF,62.050920999999995,M
6153,2008-03-27,04:43,AM,wPAKwPTw,57.454668999999996,H
7013,2008-03-27,06:42,AM,eLY5DHLv,61.238016,H
3182,2008-03-27,09:00,AM,ly7pf6zg,72.921867,M
5455,2008-03-27,10:06,AM,iBfn0xBu,81.774018,M
763,2008-03-27,11:29,AM,l3sgPjkp,77.69408100000001,H
9075,2008-03-27,12:28,AM,5fDEWyNJ,67.021567,M
9609,2008-03-27,01:06,PM,rWU2Z0S8,81.91881,M
634,2008-03-27,01:55,PM,YOfQDeYk,98.76450799999999,M
5858,2008-03-27,02:48,PM,Ru2N9dw7,59.846616000000004,H
1741,2008-03-27,04:32,PM,A2LdRBKM,85.563866,M
6647,2008-03-27,04:38,PM,HgSvzNOK,81.65820500000001,H
8983,2008-03-27,06:24,PM,BG5SE7WH,79.544519,M
1120,2008-03-27,07:22,PM,eYTM3vRx,67.392421,M
9376,2008-03-27,07:42,PM,LNkitukG,77.532202,H
4149,2008-03-27,08:25,PM,zKeQUt40,80.593932,M
8672,2008-03-27,09:04,PM,IlDlfmqz,72.829012,M
9545,2008-03-27,10:07,PM,GbYc6jeO,73.219499,H
3736,2008-03-27,10:34,PM,HzVyfT9Y,64.755844,H
6030,2008-03-27,10:39,PM,1Y8HARtd,70.93521199999999,H
5818,2008-03-27,10:43,PM,ILsPH5uh,73.095072,M
7941,2008-03-27,12:44,PM,cmKBRtNq,76.817223,M
5545,2008-03-27,12:58,PM,WOW8Lg6n,63.263963000000004,M
4789,2008-03-28,01:36,AM,k1FWDlew,72.628023,M
6215,2008-03-28,02:09,AM,5kolYf5w,63.11512,M
5867,2008-03-28,03:38,AM,YBt3l82A,83.985591,M
1009,2008-03-28,03:43,AM,FM8LZ6ez,70.377765,M
411,2008-03-28,04:20,AM,eWZtD509,65.275325,M
760,2008-03-28,05:53,AM,TmCL2o4x,69.749173,M
6040,2008-03-28,06:15,AM,YPIQKD5r,90.37858299999999,M
241,2008-03-28,07:25,AM,amCpipVO,75.31564300000001,M
8637,2008-03-28,07:56,AM,Q6W4agJN,78.312779,M
2821,2008-03-28,08:16,AM,pZi28RWY,68.144746,M
4100,2008-03-28,08:34,AM,r1rUoUuS,83.851061,M
4623,2008-03-28,08:34,AM,mAkmbsLY,59.77594499999999,M
422,2008-03-28,08:58,AM,6y52mPW9,71.779973,H
1104,2008-03-28,10:38,AM,VBP2aCMM,57.179202000000004,M
8528,2008-03-28,12:19,AM,vGQKT7WY,73.595127,M
2531,2008-03-28,02:22,PM,CJejqgOm,80.134374,M
4089,2008-03-28,03:18,PM,hv9YxNEm,63.53144399999999,M
9904,2008-03-28,04:21,PM,gGvniPlI,66.259792,M
7949,2008-03-28,04:38,PM,NwRLmNhx,70.047338,M
6576,2008-03-28,05:12,PM,dAwFC5iX,78.437177,M
6769,2008-03-28,05:56,PM,oCPYOelB,73.905772,H
8081,2008-03-28,06:35,PM,zEV2Nbf3,64.863514,H
4267,2008-03-28,07:04,PM,3yWTXntw,56.61382,M
2932,2008-03-28,07:14,PM,nv0YQ5Cu,68.25944399999999,H
5607,2008-03-28,07:41,PM,PUKorB5E,73.88537600000001,M
6380,2008-03-28,09:24,PM,1RI7ViHK,68.054903,M
1438,2008-03-28,10:35,PM,M07G42dc,74.61578,M
1180,2008-03-28,10:49,PM,Hmaxmjbu,76.911575,M
9291,2008-03-28,10:56,PM,r2cnKWFa,89.821477,M
41,2008-03-28,11:41,PM,ETfjvPl4,74.833147,M
2697,2008-03-28,12:19,PM,d85J3kCf,71.468678,M
6368,2008-03-28,12:19,PM,a7cQ4ojO,85.206006,H
5927,2008-03-29,01:32,AM,LBU5af0y,60.25871,H
3423,2008-03-29,01:35,AM,CyV21p3n,63.824036,M
4599,2008-03-29,01:40,AM,uwNnIyZ9,57.793420999999995,M
1377,2008-03-29,01:55,AM,xgjlRruy,86.924098,H
2082,2008-03-29,02:03,AM,I9ZafChT,68.362974,M
8483,2008-03-29,02:39,AM,hg8KfGNW,88.172744,H
7506,2008-03-29,02:55,AM,UEKqauve,88.21207700000001,H
4799,2008-03-29,04:04,AM,I8vuPoIx,55.244363,M
1368,2008-03-29,04:54,AM,znCSy5Ws,76.37348100000001,H
6519,2008-03-29,06:14,AM,GGQC7DZj,43.40943,M
1383,2008-03-29,06:15,AM,Je4K9CPe,59.076951,H
2800,2008-03-29,06:32,AM,nqga8HPy,75.624749,H
4916,2008-03-29,07:58,AM,jXi6Q25C,65.079536,M
854,2008-03-29,08:11,AM,B88HyaQ0,82.45921899999999,M
3760,2008-03-29,08:54,AM,LNdJ6LfZ,101.469686,M
3431,2008-03-29,09:26,AM,R3STF4VN,89.447744,H
3916,2008-03-29,09:35,AM,H1TfHohB,64.68312,M
3640,2008-03-29,09:51,AM,KAZDUGQM,77.748577,M
3700,2008-03-29,12:15,AM,DsHBgyGL,75.22648199999999,M
6334,2008-03-29,12:20,AM,rngLt8bN,71.035137,M
2679,2008-03-29,02:28,PM,JHgxiKkv,64.520276,M
9106,2008-03-29,02:41,PM,rrZvbmcU,57.512878,H
5869,2008-03-29,04:23,PM,Wm0iML7V,60.239022,M
6452,2008-03-29,04:48,PM,74fZqkX2,84.70541899999999,H
1201,2008-03-29,06:04,PM,Ac55aNBe,59.35289399999999,M
177,2008-03-29,06:13,PM,dt8Jk2rH,50.548199,H
7895,2008-03-29,06:18,PM,hX6r3JH1,64.901466,M
9318,2008-03-29,06:24,PM,imSd45QG,81.945299,H
6130,2008-03-29,06:37,PM,PTJbb9Xk,79.218858,H
3269,2008-03-29,06:57,PM,RCHtM6Ct,69.831704,H
6635,2008-03-29,07:16,PM,cMuuFGO2,82.452341,M
6134,2008-03-29,07:19,PM,bWcJ9Q6T,72.34644300000001,M
8158,2008-03-29,07:52,PM,J5upexBi,83.690353,H
4249,2008-03-29,08:28,PM,PcsPMCE8,78.97821400000001,H
8993,2008-03-29,08:28,PM,5rUTsxSO,89.648035,H
244,2008-03-29,09:19,PM,3tEgzPjc,81.606193,M
449,2008-03-29,10:00,PM,2QKZehsb,83.650243,M
4955,2008-03-29,10:03,PM,ZlD457Ps,64.81054,M
1546,2008-03-30,02:04,AM,FsA1GY2l,61.516188,M
2248,2008-03-30,02:21,AM,bGgVQu0o,73.336653,M
4616,2008-03-30,04:11,AM,QUx07WnM,66.776826,H
6497,2008-03-30,04:57,AM,LcGM0qxL,52.855175,M
3063,2008-03-30,05:22,AM,5HYjmCaL,66.416686,H
3929,2008-03-30,05:54,AM,gUtZQIwp,68.561686,M
4433,2008-03-30,06:24,AM,hYf3NdCQ,62.879316,H
9200,2008-03-30,06:38,AM,gPxWyPwl,67.07907800000001,M
8297,2008-03-30,06:47,AM,p91bucEl,75.298176,M
1209,2008-03-30,08:29,AM,HVelPCDn,66.18516600000001,H
9601,2008-03-30,09:09,AM,VYAF0eBN,63.592751,H
4874,2008-03-30,09:16,AM,VgaKKZIl,76.866376,M
1242,2008-03-30,09:27,AM,zm4klJut,65.507538,H
5168,2008-03-30,09:57,AM,U2UZ8u0J,58.75393199999999,M
6091,2008-03-30,10:23,AM,cJDu4vOL,58.993993999999994,H
7552,2008-03-30,10:25,AM,rDZYg1uv,76.819287,H
2935,2008-03-30,11:16,AM,1GN8rgF0,65.995077,M
7555,2008-03-30,12:00,AM,G6yHVjAO,40.894045,M
3140,2008-03-30,12:08,AM,YdXdUEr7,77.11583,M
4093,2008-03-30,12:34,AM,E3t4B6vj,60.646034,M
4378,2008-03-30,01:16,PM,r9Be8G8U,33.595628999999995,M
9015,2008-03-30,01:16,PM,qEP2gVzJ,56.034774,M
5084,2008-03-30,02:40,PM,XmNoot1Y,59.675278000000006,M
1258,2008-03-30,03:17,PM,hgoZipET,82.191509,M
9802,2008-03-30,03:36,PM,N4tp4j1x,80.422777,M
2284,2008-03-30,03:42,PM,TOu2XrAL,79.945461,H
3467,2008-03-30,06:04,PM,hygodwVs,53.275265000000005,H
5426,2008-03-30,06:26,PM,B0llhqkR,85.483464,M
